xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
1310257991,I-64 W,64,W,0.176178814545078,1,HENRICO,VA,23226,America/New_York,37.60639,-77.52166,37.60687,-77.52482
449114613,OLD OSBORNE TPKE,5,E,0.844526230111461,4,HENRICO,VA,23231,America/New_York,37.50895212322,-77.413458271108,37.49852,-77.40577
449114612,OLD OSBORNE TPKE,5,E,0.202986988735292,4,HENRICO,VA,23231,America/New_York,37.51771,-77.41411,37.514783331212,-77.414117681257
441066977,HILLIARD RD,356,W,0.165371466207303,4,HENRICO,VA,23228,America/New_York,37.6169,-77.47076,37.6167,-77.47377
441066975,HILLIARD RD,161,E,0.749592001686271,4,HENRICO,VA,23228,America/New_York,37.6169,-77.47076,37.61762,-77.4571
441066974,LAKESIDE AVE,161,E,0.139543790644889,4,HENRICO,VA,23228,America/New_York,37.61491,-77.47036,37.6169,-77.47076
441066973,LAKESIDE AVE,161,S,0.139543790644889,4,HENRICO,VA,23228,America/New_York,37.6169,-77.47076,37.61491,-77.47036
1310597050,,,E,0.026545165347985,4,HENRICO,VA,23230,America/New_York,37.57473,-77.48257,37.57455,-77.48218
134784803,ROBSON CT,,S,0.08382618422536,5,HENRICO,VA,23233,America/New_York,37.63919,-77.61716,37.63801,-77.61682
1310303505,I-295 N,295,N,0.562406812110867,1,HENRICO,VA,23231,America/New_York,37.4830159365,-77.300357232342,37.489783720815,-77.294670212615
449122228,E PARHAM RD,73,E,0.274699453018848,3,HENRICO,VA,23228,America/New_York,37.63865,-77.47492,37.63892,-77.46992
1310425173,WOODMAN RD,,N,0.219844678409589,4,HENRICO,VA,23228,America/New_York,37.63997,-77.49134,37.64236,-77.49398
449122229,E PARHAM RD,73,E,0.427451563376397,3,HENRICO,VA,23228,America/New_York,37.63892,-77.46992,37.63538,-77.46361
131859761,ROUX ST,,N,0.062960770745878,5,HENRICO,VA,23230,America/New_York,37.58993,-77.49424,37.59084,-77.4943
1310485660,185A,,S,0.157088119526861,4,HENRICO,VA,23230,America/New_York,37.60359,-77.50211,37.60149,-77.50111
134583069,S MOORELAND RD,,W,0.081822078191778,5,HENRICO,VA,23229,America/New_York,37.57583,-77.59039,37.57502,-77.59148
131889595,HERMITAGE RD,,S,0.05527737031999,4,HENRICO,VA,23228,America/New_York,37.60438,-77.47156,37.60358,-77.47157
1310381039,SHADY GROVE RD,,W,0.827365020579049,4,HENRICO,VA,23059,America/New_York,37.68436,-77.59828,37.67366,-77.604
134583067,BROOKSTONE LN,,S,0.068813194990025,5,HENRICO,VA,23233,America/New_York,37.63153,-77.62264,37.6306,-77.62309
134641437,BRANDONVIEW AVE,,E,0.234283620054148,5,HENRICO,VA,23231,America/New_York,37.51315,-77.38714,37.51423,-77.38315
134801036,COLONY LAKE DR,,N,0.151583035862798,5,HENRICO,VA,23238,America/New_York,37.5873,-77.60561,37.58932,-77.60456
1310413194,,,W,0.007604895851298,3,HENRICO,VA,23294,America/New_York,37.62476,-77.55264,37.62485,-77.55272
1626272888,LAKESIDE AVE,,E,0.015032145162191,5,HENRICO,VA,23228,America/New_York,37.62223,-77.46072,37.62227,-77.46045
1626272889,LAKESIDE AVE,,W,0.015032145162191,5,HENRICO,VA,23228,America/New_York,37.62227,-77.46045,37.62223,-77.46072
1310459351,,,W,0.043233401601092,4,HENRICO,VA,23226,America/New_York,37.59473,-77.53168,37.59456,-77.53241
449139968,BROOK RD,1,N,0.383154083400962,4,HENRICO,VA,23059,America/New_York,37.67631,-77.4611,37.68183,-77.46175
449139967,BROOK RD,1,N,0.159185926403928,4,HENRICO,VA,23059,America/New_York,37.67402,-77.46079,37.67631,-77.4611
449114668,WILLIAMSBURG RD,60,W,0.268353986766661,3,HENRICO,VA,23231,America/New_York,37.51837,-77.37785,37.5182,-77.38274
449114667,WILLIAMSBURG RD,60,W,0.660428433192903,3,HENRICO,VA,23231,America/New_York,37.51789,-77.35415,37.51866,-77.36616
449139964,BROOK RD,1,S,0.150509998184547,4,HENRICO,VA,23059,America/New_York,37.67624,-77.46132,37.67407,-77.46108
449114666,WILLIAMSBURG RD,60,W,0.224901602658235,3,HENRICO,VA,23231,America/New_York,37.51732,-77.35012,37.51789,-77.35415
134929605,STARLING DR,,N,0.042837862466691,5,HENRICO,VA,23229,America/New_York,37.60745,-77.56787,37.60807,-77.56787
449114665,E LABURNUM AVE,197,W,0.369044113659796,3,HENRICO,VA,23223,America/New_York,37.57752,-77.39583,37.57958,-77.40204
449139963,US-1 S,1,S,0.386399175098571,4,HENRICO,VA,23059,America/New_York,37.68181,-77.46194,37.67624,-77.46132
135159944,WESTCLIFFE AVE,,W,0.045060722713945,5,HENRICO,VA,23222,America/New_York,37.58346,-77.43505,37.58387,-77.43569
449114664,HARVIE RD,,W,0.337795116429096,4,HENRICO,VA,23223,America/New_York,37.57182,-77.38246,37.57115,-77.38857
388327922,ARBOR CREEK DR,,E,0.012465662217829,5,HENRICO,VA,23233,America/New_York,37.64305,-77.59064,37.64298,-77.59043
449139966,BROOK RD,1,N,0.172875515223592,4,HENRICO,VA,23059,America/New_York,37.67152,-77.46076,37.67402,-77.46079
449139965,BROOK RD,1,S,0.175739797987005,4,HENRICO,VA,23059,America/New_York,37.67407,-77.46108,37.67153,-77.46097
388857245,,,W,0.073158588347226,4,HENRICO,VA,23223,America/New_York,37.54841,-77.35773,37.54816,-77.35901
1310246415,WYNDHAM PARK DR,,W,0.218834516153144,5,HENRICO,VA,23059,America/New_York,37.69379,-77.60912,37.69528,-77.6126
131952517,WELLSTON CT,,W,0.022170652327177,5,HENRICO,VA,23059,America/New_York,37.67286,-77.44572,37.67318,-77.44575
463912188,VINERY AVE,,S,0.120872786778364,5,HENRICO,VA,23233,America/New_York,37.65899,-77.64054,37.65791,-77.64221
1626245269,HUNGARY RD,,W,0.056831466737306,5,HENRICO,VA,23228,America/New_York,37.64304,-77.49169,37.64285,-77.4927
388857248,GAYTON RD,,W,0.142154060638976,5,HENRICO,VA,23233,America/New_York,37.62918,-77.63753,37.63123,-77.6377
1626245268,HUNGARY RD,,E,0.056831466737306,4,HENRICO,VA,23228,America/New_York,37.64285,-77.4927,37.64304,-77.49169
134781748,GEESE LNDG,,E,0.037580700086768,5,HENRICO,VA,23060,America/New_York,37.64551,-77.60122,37.64539,-77.60055
1310602908,43C,,W,0.200649306378387,4,HENRICO,VA,23060,America/New_York,37.65812,-77.45922,37.65784,-77.45991
1310243388,,,W,0.293328010560902,4,HENRICO,VA,23060,America/New_York,37.66247,-77.46032,37.65986,-77.46408
388857244,HICKORY BEND DR,,S,0.093920728353065,5,HENRICO,VA,23059,America/New_York,37.66913,-77.59587,37.66945,-77.59752
131947171,LENNOX RD,,E,0.008785657914737,5,HENRICO,VA,23228,America/New_York,37.60221,-77.46729,37.60222,-77.46713
131947173,,,W,0.151126659505267,5,HENRICO,VA,23230,America/New_York,37.60344,-77.51121,37.60325,-77.51396
132184574,EMERALD BROOK LN,,N,0.042521089829779,5,HENRICO,VA,23233,America/New_York,37.66028,-77.62894,37.66079,-77.62855
132461759,IMPALA DR,,S,0.05895163424495,5,HENRICO,VA,23228,America/New_York,37.61504,-77.49089,37.61425,-77.49049
132370485,GEESE LNDG,,W,0.035981766261492,5,HENRICO,VA,23060,America/New_York,37.64527,-77.59991,37.64539,-77.60055
132068242,EUBANK RD,,W,0.007796518526545,4,HENRICO,VA,23250,America/New_York,37.51049,-77.33625,37.51051,-77.33639
134543858,PORTUGEE RD,,E,0.602326395532006,5,HENRICO,VA,23150,America/New_York,37.483585510654,-77.252876133196,37.480413064353,-77.242686642827
135405149,,,W,0.03496898744268,5,HENRICO,VA,23227,America/New_York,37.64233,-77.44009,37.64246,-77.4407
1310458016,,,E,0.056920729113547,4,HENRICO,VA,23059,America/New_York,37.68091,-77.58928,37.68057,-77.58842
132103199,CEDAR CROFT ST,,S,0.087128119414456,5,HENRICO,VA,23228,America/New_York,37.61267,-77.47732,37.61142,-77.47711
132552269,WAXWING DR,,W,0.107637057011977,5,HENRICO,VA,23227,America/New_York,37.60209,-77.43171,37.60162,-77.43309
134937226,LIESFELD PKWY,,E,0.044678519129194,5,HENRICO,VA,23060,America/New_York,37.64627,-77.59963,37.64614,-77.59883
131964505,IMPALA DR,,S,0.070710924770992,5,HENRICO,VA,23228,America/New_York,37.60953,-77.48849,37.60873,-77.48769
132229188,PROBST ST,,W,0.03151094383474,4,HENRICO,VA,23231,America/New_York,37.51851,-77.34467,37.51845,-77.34524
449114678,S LABURNUM AVE,,S,0.256377117124481,3,HENRICO,VA,23231,America/New_York,37.52676,-77.35582,37.52387,-77.3529
449114677,S LABURNUM AVE,,S,0.195690795363233,3,HENRICO,VA,23231,America/New_York,37.52892,-77.35813,37.52676,-77.35582
449114676,S LABURNUM AVE,,N,0.183774326801072,3,HENRICO,VA,23223,America/New_York,37.54186,-77.36841,37.54421,-77.36998
449114675,EANES LN,,S,0.14105986379775,4,HENRICO,VA,23231,America/New_York,37.52024,-77.38284,37.5182,-77.38274
449114674,EANES LN,,N,0.14105986379775,4,HENRICO,VA,23231,America/New_York,37.5182,-77.38274,37.52024,-77.38284
449114673,WILLIAMSBURG RD,60,E,0.224901602658235,3,HENRICO,VA,23231,America/New_York,37.51789,-77.35415,37.51732,-77.35012
135159958,EDGEWARE LN,,N,0.133196401451952,5,HENRICO,VA,23059,America/New_York,37.68495,-77.6239,37.68633,-77.62228
449114672,WILLIAMSBURG RD,60,E,0.660428433192903,3,HENRICO,VA,23231,America/New_York,37.51866,-77.36616,37.51789,-77.35415
449114671,WILLIAMSBURG RD,60,E,0.26835398676666,3,HENRICO,VA,23231,America/New_York,37.5182,-77.38274,37.51837,-77.37785
1310472339,84A,,S,0.393593213177615,1,HENRICO,VA,23059,America/New_York,37.67021,-77.44835,37.66452,-77.44806
1310280326,I-64 E,64,E,0.454288886534535,2,HENRICO,VA,23231,America/New_York,37.53062,-77.36477,37.5324,-77.35684
131952526,AMALFI DR,,E,0.073215599836773,5,HENRICO,VA,23227,America/New_York,37.62049,-77.4293,37.62073,-77.428
1310446030,POCAHONTAS PKWY,895,W,0.619458973734853,2,HENRICO,VA,23231,America/New_York,37.44773,-77.40298,37.44355,-77.41295
135549818,TURNER RD,,S,0.766428508220797,4,HENRICO,VA,23231,America/New_York,37.47609,-77.30196,37.46525,-77.30185
1310417539,,,S,0.343180078221119,4,HENRICO,VA,23231,America/New_York,37.43816,-77.33705,37.43358,-77.33689
388421126,BROOK HILL SHP CTR,,S,0.289765212311244,5,HENRICO,VA,23227,America/New_York,37.6042,-77.45051,37.60178,-77.45156
1310225504,LAKESIDE AVE,161,N,0.535388584923158,4,HENRICO,VA,23228,America/New_York,37.59619,-77.46652,37.60391,-77.46733
1310226834,WILLIS CHURCH RD,156,S,0.540117209733166,4,HENRICO,VA,23231,America/New_York,37.417916355283,-77.247631526353,37.41048,-77.24893
134882497,MEADOWVIEW LN,,N,0.138466425312928,4,HENRICO,VA,23223,America/New_York,37.57096,-77.36562,37.5729,-77.36608
1310609521,BETHLEHEM RD,,E,0.219694509181394,4,HENRICO,VA,23228,America/New_York,37.61313,-77.51644,37.61073,-77.51381
135273634,AUDUBON DR,,E,0.10896130541785,4,HENRICO,VA,23231,America/New_York,37.52343,-77.35477,37.52387,-77.3529
1310382385,HUNGARY RD,,E,0.308579024898402,5,HENRICO,VA,23228,America/New_York,37.64142,-77.47031,37.63853,-77.46601
132103164,TELEGRAPH RD,,S,0.138802402468728,5,HENRICO,VA,23060,America/New_York,37.65644,-77.45414,37.65449,-77.45475
441065609,CHARLES CITY RD,,E,0.528466879357965,4,HENRICO,VA,23231,America/New_York,37.46644748516,-77.258055950112,37.462887369159,-77.250186049202
441065617,S LABURNUM AVE,,S,0.399565427445345,3,HENRICO,VA,23231,America/New_York,37.51732,-77.35012,37.51157,-77.34967
441065616,S LABURNUM AVE,,N,0.396529819105544,3,HENRICO,VA,23231,America/New_York,37.51157,-77.34953,37.51728,-77.34995
441065615,S LABURNUM AVE,,S,0.474737040834231,3,HENRICO,VA,23231,America/New_York,37.51157,-77.34967,37.5047,-77.34954
132088722,COPPERAS LN,,N,0.066501110292018,5,HENRICO,VA,23233,America/New_York,37.6297,-77.62644,37.63064,-77.62618
441065614,CHARLES CITY RD,,W,0.041672938442511,4,HENRICO,VA,23231,America/New_York,37.5039,-77.34955,37.50426,-77.35016
484741443,43B-C-D,,W,0.230082348291301,1,HENRICO,VA,23227,America/New_York,37.65739,-77.44568,37.65815,-77.44976
441065613,CHARLES CITY RD,,E,0.041672938442511,4,HENRICO,VA,23231,America/New_York,37.50426,-77.35016,37.5039,-77.34955
1310472300,84A,,S,0.443029400379221,1,HENRICO,VA,23227,America/New_York,37.66452,-77.44806,37.658370352694,-77.446226161097
441065612,S LABURNUM AVE,,N,0.534240158486174,3,HENRICO,VA,23231,America/New_York,37.50384,-77.34945,37.51157,-77.34953
132414590,MEADOWVIEW LN,,S,0.138466425312928,4,HENRICO,VA,23223,America/New_York,37.5729,-77.36608,37.57096,-77.36562
135181853,PENNSYLVANIA AVE,,W,0.123255104739105,5,HENRICO,VA,23060,America/New_York,37.65069,-77.45975,37.65021,-77.46192
388699456,OLD SPRINGFIELD RD,,N,0.070118656649962,5,HENRICO,VA,23060,America/New_York,37.67481,-77.54275,37.6757,-77.54226
441065611,CHARLES CITY RD,,W,0.057613305409143,4,HENRICO,VA,23231,America/New_York,37.50329,-77.34866,37.50384,-77.34945
441065610,CHARLES CITY RD,,E,0.057613305409143,4,HENRICO,VA,23231,America/New_York,37.50384,-77.34945,37.50329,-77.34866
134778103,E LEYBURN CT,,W,0.042272568848863,5,HENRICO,VA,23228,America/New_York,37.61268,-77.50755,37.61266,-77.50832
132954122,CHARLES ST,,S,0.054783286546206,5,HENRICO,VA,23226,America/New_York,37.59825,-77.52294,37.59755,-77.52341
1310417526,,,E,0.269993804267793,4,HENRICO,VA,23231,America/New_York,37.4373,-77.33454,37.43717,-77.33388
132975027,HENRICO ARMS ST,,S,0.139043655978043,5,HENRICO,VA,23231,America/New_York,37.50988,-77.39361,37.50787,-77.3936
135159928,SWEETWATER LN,,E,0.172676338857828,5,HENRICO,VA,23229,America/New_York,37.62019,-77.56925,37.62147,-77.56654
1310440741,FOREST AVE,,E,0.423337052092768,4,HENRICO,VA,23229,America/New_York,37.59377,-77.54888,37.59944,-77.54595
134583059,AVERY GREEN CT,,N,0.058110641293506,5,HENRICO,VA,23059,America/New_York,37.67962,-77.59163,37.6803,-77.59103
134583057,BARRIBEE LN,,E,0.06138346867071,5,HENRICO,VA,23229,America/New_York,37.62211,-77.56734,37.6226,-77.56641
771231921,FOREST AVE,,W,0.139069203534768,4,HENRICO,VA,23226,America/New_York,37.60503,-77.53522,37.605,-77.53776
134583056,WESTEK DR,,E,0.088254250405294,5,HENRICO,VA,23233,America/New_York,37.63488,-77.58647,37.63417,-77.58515
135122680,HERMITAGE RD,,N,0.013230031461844,5,HENRICO,VA,23228,America/New_York,37.6085,-77.47108,37.60869,-77.47105
1310226823,WILLIS CHURCH RD,156,N,0.986172045878594,4,HENRICO,VA,23231,America/New_York,37.40581,-77.26536,37.41048,-77.24893
135066812,CRAGMONT DR,,W,0.230454586954131,5,HENRICO,VA,23238,America/New_York,37.5812,-77.606,37.58361,-77.60644
135122682,LARK DR,,W,0.025181383769173,5,HENRICO,VA,23227,America/New_York,37.59971,-77.43325,37.59971,-77.43371
131822461,BLUE OCEAN LN,,W,0.100097451073111,5,HENRICO,VA,23233,America/New_York,37.65956,-77.62746,37.66028,-77.62894
132762907,WESTEK DR,,W,0.127921380907959,5,HENRICO,VA,23233,America/New_York,37.63572,-77.58865,37.6365,-77.59077
1310382375,HUNGARY RD,,W,0.308579024898402,5,HENRICO,VA,23228,America/New_York,37.63853,-77.46601,37.64142,-77.47031
131856698,CAMERON RD,,E,0.037421033783099,5,HENRICO,VA,23229,America/New_York,37.57174,-77.55213,37.5719,-77.55148
134904311,COPPERMILL TRCE,,N,0.0420304525347,5,HENRICO,VA,23294,America/New_York,37.6319,-77.55979,37.63246,-77.56009
441065604,CHARLES CITY RD,,W,0.408750755637204,4,HENRICO,VA,23231,America/New_York,37.49513844436,-77.334318085455,37.49891,-77.34006
441065603,CHARLES CITY RD,,W,0.408750784143263,4,HENRICO,VA,23231,America/New_York,37.491369598518,-77.328571455191,37.49513844436,-77.334318085455
1310472312,,,E,0.443641460459106,1,HENRICO,VA,23227,America/New_York,37.658370352694,-77.446226161097,37.65418,-77.44025
1310374769,TWIN HICKORY LAKE DR,,E,0.610241004290251,4,HENRICO,VA,23059,America/New_York,37.66183,-77.61278,37.664393181793,-77.602439723552
134904310,PALACE WAY,,W,0.081063824432671,5,HENRICO,VA,23238,America/New_York,37.59523,-77.59651,37.5958,-77.59778
132287037,S MOORELAND RD,,E,0.089968596230655,5,HENRICO,VA,23229,America/New_York,37.57406,-77.59259,37.57502,-77.59148
134898816,OLD WYNDHAM DR,,W,0.161566114611494,5,HENRICO,VA,23059,America/New_York,37.70577,-77.61027,37.70408,-77.61221
132088737,OAKLEY POINTE DR,,S,0.097324396292862,5,HENRICO,VA,23233,America/New_York,37.632,-77.5725,37.63086,-77.57161
1310522310,MEADOW RD,,E,0.49078150674645,5,HENRICO,VA,23150,America/New_York,37.53368,-77.29983,37.53114,-77.29173
441067411,SKIPWITH RD,,S,0.69378010865224,4,HENRICO,VA,23294,America/New_York,37.62061,-77.53801,37.61057,-77.53784
1310339538,PATTERSON AVE,6,E,0.006605738208467,4,HENRICO,VA,23229,America/New_York,37.59464,-77.56638,37.59463,-77.56626
132144529,FALMOUTH ST,,S,0.066056926978817,4,HENRICO,VA,23230,America/New_York,37.59899,-77.50847,37.59808,-77.50884
132461728,BEULAH RD,,N,0.580227781220359,4,HENRICO,VA,23150,America/New_York,37.501775714932,-77.30618605913,37.51007,-77.30453
1310467854,BRYAN PARK AVE,,E,0.009408303166331,5,HENRICO,VA,23228,America/New_York,37.59887,-77.46691,37.59889,-77.46674
132144520,COLONY LAKE DR,,S,0.151583035862798,5,HENRICO,VA,23238,America/New_York,37.58932,-77.60456,37.5873,-77.60561
135595747,,,S,0.013229903463323,5,HENRICO,VA,23233,America/New_York,37.65544,-77.62563,37.65525,-77.62566
132613777,WELLSTON PL,,E,0.070552225567262,5,HENRICO,VA,23059,America/New_York,37.67331,-77.447,37.67318,-77.44575
1310245924,I-295 N,295,N,0.370144107713161,1,HENRICO,VA,23075,America/New_York,37.55484,-77.28959,37.559023268181,-77.293810062502
132067805,VIRGINIA CENTER PKWY,,W,0.05522257747148,5,HENRICO,VA,23059,America/New_York,37.6673,-77.46691,37.66808,-77.46712
134957728,STAUNTON AVE,,W,0.080192476868924,5,HENRICO,VA,23226,America/New_York,37.60002,-77.52446,37.60057,-77.52575
1310429588,I-295 S,295,S,0.559050875454329,1,HENRICO,VA,23059,America/New_York,37.681612618758,-77.524469279951,37.67990629693,-77.514503476454
134957729,LARK DR,,W,0.090768349954794,5,HENRICO,VA,23227,America/New_York,37.59921,-77.4282,37.59949,-77.42982
132067808,MISTY COVE CT,,W,0.080448123100862,5,HENRICO,VA,23233,America/New_York,37.66086,-77.62561,37.66096,-77.62676
1310339543,PATTERSON AVE,6,E,0.605058278463284,4,HENRICO,VA,23238,America/New_York,37.59613,-77.59445,37.59558,-77.58342
134851338,WESTLAKE AVE,,N,0.057857280072208,5,HENRICO,VA,23228,America/New_York,37.60012,-77.47113,37.60095,-77.47127
135005835,,,E,0.159276154694936,5,HENRICO,VA,23238,America/New_York,37.59468,-77.6075,37.59531,-77.60544
1310379544,POPLAR SPRINGS RD,,N,0.644421378800859,4,HENRICO,VA,23231,America/New_York,37.47471,-77.27301,37.483511779017,-77.269300822924
1310500995,83A,,W,0.156327637645346,3,HENRICO,VA,23227,America/New_York,37.63569,-77.45177,37.63573,-77.45199
1310547621,I-64 E,64,E,0.20719250545746,1,HENRICO,VA,23233,America/New_York,37.64838,-77.59414,37.64601,-77.59182
441068730,N AIRPORT DR,156,N,0.317383589261397,4,HENRICO,VA,23150,America/New_York,37.54788,-77.29617,37.54886,-77.29051
1310590471,,,O,0.017759496174118,5,HENRICO,VA,23059,America/New_York,37.68489,-77.52308,37.6851,-77.52321
441068734,N AIRPORT DR,156,S,0.319358908664561,4,HENRICO,VA,23075,America/New_York,37.54896,-77.29052,37.54799,-77.29622
441068735,NEW MARKET RD,156,S,0.034185171904792,4,HENRICO,VA,23231,America/New_York,37.40561,-77.26592,37.40551,-77.26531
131984930,LONGVIEW LANDING DR,,E,0.094788205146714,5,HENRICO,VA,23233,America/New_York,37.64327,-77.60893,37.64359,-77.60727
441068736,NEW MARKET RD,156,N,0.034185171904792,4,HENRICO,VA,23231,America/New_York,37.40551,-77.26531,37.40561,-77.26592
132938908,PORTUGEE RD,,W,0.152199168597031,4,HENRICO,VA,23150,America/New_York,37.48659,-77.26319,37.48734,-77.2658
441067406,POUNCEY TRACT RD,271,N,0.207625116756193,4,HENRICO,VA,23059,America/New_York,37.65888,-77.61207,37.66183,-77.61278
484748929,STARLING DR,,N,0.038269622498648,5,HENRICO,VA,23229,America/New_York,37.59555,-77.57576,37.59596,-77.57529
441067407,POUNCEY TRACT RD,271,S,0.207625116756193,4,HENRICO,VA,23059,America/New_York,37.66183,-77.61278,37.65888,-77.61207
1310609510,BETHLEHEM RD,,W,0.219694509181394,4,HENRICO,VA,23228,America/New_York,37.61073,-77.51381,37.61313,-77.51644
484683882,VIRGINIA CENTER PKWY,,E,0.145791358768746,5,HENRICO,VA,23059,America/New_York,37.66602,-77.45807,37.66507,-77.4557
1310410948,CHAMBERLAYNE RD,301,S,0.310119799988126,3,HENRICO,VA,23227,America/New_York,37.61847,-77.44353,37.61481,-77.44643
1310430577,CHARLES CITY RD,156,S,0.589550861044819,4,HENRICO,VA,23231,America/New_York,37.4481902807,-77.223233669843,37.4459,-77.23337
135569445,HAMPSHIRE RD,,W,0.164863987032709,5,HENRICO,VA,23229,America/New_York,37.58274,-77.54098,37.58165,-77.54336
388460725,LEWIS RD,,S,0.088466623655644,4,HENRICO,VA,23150,America/New_York,37.51168,-77.34065,37.5104,-77.34061
134778194,HICKORY DOWNS CT,,N,0.053422306712806,5,HENRICO,VA,23059,America/New_York,37.67305,-77.59672,37.67378,-77.59642
463913400,VINERY AVE,,N,0.066509635230574,5,HENRICO,VA,23233,America/New_York,37.65734,-77.64134,37.65791,-77.64221
132954137,VIRGINIA AVE,,E,0.195944137621787,5,HENRICO,VA,23060,America/New_York,37.64866,-77.45983,37.64945,-77.45639
131881605,THOM RD,,E,0.06503958999044,5,HENRICO,VA,23229,America/New_York,37.56959,-77.55301,37.56943,-77.55184
135199974,TOWERING RD,,W,0.135965585462103,5,HENRICO,VA,23059,America/New_York,37.66176,-77.45081,37.66213,-77.45325
1310420309,WHITE OAK RD,,S,0.4341503481762,4,HENRICO,VA,23150,America/New_York,37.508709999843,-77.210419999966,37.503028093798,-77.210919479207
441079419,HUNGARY SPRING RD,,N,0.03350320526441,4,HENRICO,VA,23228,America/New_York,37.6407,-77.51627,37.64117,-77.51612
135140463,TELEGRAPH RD,,N,0.138802402468728,5,HENRICO,VA,23060,America/New_York,37.65449,-77.45475,37.65644,-77.45414
1310593535,MAYLAND DR,,W,0.63184940482176,4,HENRICO,VA,23294,America/New_York,37.63121,-77.55648,37.63784,-77.56409
135114175,LONGVIEW LANDING DR,,W,0.094788205146714,5,HENRICO,VA,23233,America/New_York,37.64359,-77.60727,37.64327,-77.60893
388460726,ASPEN SHADES PKWY,,E,0.01891213352542,5,HENRICO,VA,23231,America/New_York,37.51808,-77.3549,37.51792,-77.35462
135114171,SHORE VIEW DR,,N,0.080201322988954,5,HENRICO,VA,23233,America/New_York,37.63725,-77.63808,37.63807,-77.63707
135199970,HIGHVIEW RD,,S,0.041051031552758,5,HENRICO,VA,23059,America/New_York,37.66425,-77.47177,37.66369,-77.47152
1310602098,JOHN ROLFE PKWY,,N,0.032619152662246,4,HENRICO,VA,23238,America/New_York,37.62004,-77.62361,37.62039,-77.62321
132089171,PUMP RD,,N,0.021079272934885,4,HENRICO,VA,23238,America/New_York,37.59438,-77.60757,37.59468,-77.6075
135499030,THAMESFORD WAY,,N,0.042246149005919,5,HENRICO,VA,23233,America/New_York,37.64296,-77.59872,37.64352,-77.59841
135114179,SKIPWITH RD,,N,0.118959493325338,4,HENRICO,VA,23229,America/New_York,37.59422,-77.53942,37.59583,-77.53865
1310580216,I-64 W,64,W,0.404063709146646,2,HENRICO,VA,23150,America/New_York,37.527631725811,-77.299549571702,37.528835663109,-77.306765721983
132461733,LAWRENCE AVE,,N,0.06665409933949,5,HENRICO,VA,23228,America/New_York,37.61557,-77.47652,37.61653,-77.47664
388417992,S KALMIA AVE,,E,0.043681448573364,5,HENRICO,VA,23075,America/New_York,37.53693,-77.34063,37.53648,-77.34007
132746080,CABELA DR,,S,0.090112349236674,5,HENRICO,VA,23233,America/New_York,37.66196,-77.63873,37.66071,-77.6392
1310360968,SPRINGFIELD RD,157,N,0.592047542083772,4,HENRICO,VA,23060,America/New_York,37.674010040236,-77.54911854561,37.67137,-77.54173
388417991,S KALMIA AVE,,E,0.041561361657381,5,HENRICO,VA,23075,America/New_York,37.53742,-77.34107,37.53693,-77.34063
1310467840,BRYAN PARK AVE,,W,0.009408303166331,5,HENRICO,VA,23228,America/New_York,37.59889,-77.46674,37.59887,-77.46691
1310303597,NUCKOLS RD,,W,0.580838066405389,4,HENRICO,VA,23059,America/New_York,37.68947,-77.59756,37.69173,-77.60771
1310593524,MAYLAND DR,,E,0.483868565272007,4,HENRICO,VA,23294,America/New_York,37.63121,-77.55648,37.62603,-77.55053
441079402,JOHN ROLFE PKWY,,S,0.019305551202847,4,HENRICO,VA,23233,America/New_York,37.63185,-77.61182,37.63168,-77.61154
135623407,CASTILE RD,,W,0.102743806279967,5,HENRICO,VA,23238,America/New_York,37.59531,-77.60544,37.59556,-77.60729
135199961,NEW BERNE RD,,W,0.224921142136217,5,HENRICO,VA,23228,America/New_York,37.603,-77.46739,37.60269,-77.47148
388460739,MEADOW RD,,E,0.565289769185279,5,HENRICO,VA,23150,America/New_York,37.52894,-77.27049,37.527689580741,-77.260411889656
134676145,GREENWAY AVE,,W,0.063397179334078,5,HENRICO,VA,23228,America/New_York,37.606,-77.48275,37.60586,-77.48389
463923658,I-64 W,64,W,0.330601364864822,2,HENRICO,VA,23150,America/New_York,37.53007,-77.32579,37.5302,-77.33182
388460744,MEADOW RD,,E,0.181933746582131,5,HENRICO,VA,23150,America/New_York,37.53086,-77.28868,37.52913,-77.28638
135161379,STARLING DR,,N,0.122334160414969,5,HENRICO,VA,23229,America/New_York,37.60447,-77.56907,37.60614,-77.56834
1310509353,,,W,0.207440478889145,3,HENRICO,VA,23294,America/New_York,37.62485,-77.55272,37.62528,-77.55601
135215772,FREESTONE AVE,,N,0.102283789075607,5,HENRICO,VA,23229,America/New_York,37.61829,-77.56388,37.61952,-77.56492
1310579243,STAPLES MILL RD,33,S,0.185782740340449,3,HENRICO,VA,23230,America/New_York,37.59692,-77.49165,37.59434,-77.49259
1310285114,,,N,0.66413488667193,2,HENRICO,VA,23150,America/New_York,37.51997,-77.26463,37.52772,-77.27138
388460747,E NINE MILE RD,33,E,0.78359036478613,4,HENRICO,VA,23150,America/New_York,37.53368,-77.31688,37.52592,-77.30686
1310227281,NEW YORK AVE,,W,0.147940036761849,5,HENRICO,VA,23060,America/New_York,37.65067,-77.46424,37.65014,-77.46686
388460743,MEADOW RD,,E,0.063748881345261,5,HENRICO,VA,23150,America/New_York,37.52913,-77.28638,37.52884,-77.28528
